objective,similarity,type
73869,86,ils_nodes
73666,91,ils_nodes
73584,89,ils_nodes
74005,89,ils_nodes
75338,89,ils_nodes
74944,89,ils_nodes
74027,89,ils_nodes
75752,88,ils_nodes
73269,91,ils_nodes
75391,83,ils_nodes
73726,87,ils_nodes
74703,88,ils_nodes
72703,89,ils_nodes
73564,85,ils_nodes
73435,92,ils_nodes
72838,88,ils_nodes
76382,86,ils_nodes
74298,86,ils_nodes
76184,84,ils_nodes
72968,90,ils_nodes
72531,89,ils_nodes
73030,90,ils_nodes
75251,86,ils_nodes
74143,87,ils_nodes
75641,88,ils_nodes
75499,89,ils_nodes
73463,90,ils_nodes
72469,90,ils_nodes
73236,84,ils_nodes
75548,85,ils_nodes
74851,90,ils_nodes
72601,90,ils_nodes
74482,87,ils_nodes
73361,92,ils_nodes
73455,89,ils_nodes
73681,92,ils_nodes
72209,89,ils_nodes
73584,89,ils_nodes
72878,91,ils_nodes
73348,87,ils_nodes
75013,88,ils_nodes
75411,87,ils_nodes
73174,89,ils_nodes
74596,89,ils_nodes
73310,88,ils_nodes
74872,87,ils_nodes
74393,87,ils_nodes
73344,91,ils_nodes
72568,90,ils_nodes
74110,89,ils_nodes
73693,92,ils_nodes
74880,88,ils_nodes
73317,88,ils_nodes
73599,86,ils_nodes
73188,89,ils_nodes
74038,86,ils_nodes
74623,89,ils_nodes
75324,89,ils_nodes
74936,85,ils_nodes
73737,88,ils_nodes
76099,86,ils_nodes
73076,86,ils_nodes
76153,85,ils_nodes
74082,88,ils_nodes
73624,87,ils_nodes
73896,90,ils_nodes
77675,87,ils_nodes
73508,88,ils_nodes
74790,88,ils_nodes
74213,88,ils_nodes
73322,91,ils_nodes
74514,89,ils_nodes
73537,87,ils_nodes
72825,89,ils_nodes
73291,89,ils_nodes
73093,88,ils_nodes
72493,88,ils_nodes
73995,89,ils_nodes
73526,91,ils_nodes
75621,86,ils_nodes
73219,88,ils_nodes
72824,90,ils_nodes
74043,88,ils_nodes
73800,87,ils_nodes
73472,87,ils_nodes
73660,85,ils_nodes
75206,91,ils_nodes
75333,88,ils_nodes
73925,89,ils_nodes
76138,87,ils_nodes
75712,87,ils_nodes
72685,88,ils_nodes
73538,88,ils_nodes
74888,91,ils_nodes
74520,88,ils_nodes
73954,88,ils_nodes
76743,86,ils_nodes
74202,87,ils_nodes
74630,88,ils_nodes
74631,86,ils_nodes
73073,92,ils_nodes
77210,89,ils_nodes
75041,88,ils_nodes
72731,91,ils_nodes
74644,90,ils_nodes
72228,92,ils_nodes
72964,89,ils_nodes
76252,88,ils_nodes
74469,85,ils_nodes
73398,86,ils_nodes
75177,89,ils_nodes
72616,89,ils_nodes
74925,89,ils_nodes
73902,89,ils_nodes
75700,85,ils_nodes
73356,90,ils_nodes
73399,88,ils_nodes
74749,88,ils_nodes
73609,88,ils_nodes
74447,85,ils_nodes
75051,87,ils_nodes
74400,88,ils_nodes
77181,83,ils_nodes
73163,90,ils_nodes
74315,88,ils_nodes
73946,89,ils_nodes
71534,90,ils_nodes
74624,91,ils_nodes
73242,88,ils_nodes
72122,88,ils_nodes
74452,86,ils_nodes
75786,87,ils_nodes
74364,88,ils_nodes
74126,90,ils_nodes
75626,88,ils_nodes
74082,88,ils_nodes
74378,86,ils_nodes
74736,89,ils_nodes
73533,88,ils_nodes
73862,89,ils_nodes
75022,86,ils_nodes
72731,89,ils_nodes
74209,91,ils_nodes
73811,88,ils_nodes
73878,87,ils_nodes
75136,89,ils_nodes
72361,90,ils_nodes
75501,85,ils_nodes
74638,88,ils_nodes
73359,86,ils_nodes
77304,86,ils_nodes
73612,87,ils_nodes
75879,86,ils_nodes
73533,89,ils_nodes
72112,86,ils_nodes
73557,91,ils_nodes
75336,87,ils_nodes
72553,88,ils_nodes
73035,90,ils_nodes
75606,87,ils_nodes
73756,88,ils_nodes
73709,87,ils_nodes
72785,86,ils_nodes
74588,87,ils_nodes
73948,90,ils_nodes
74766,89,ils_nodes
74864,89,ils_nodes
74754,88,ils_nodes
72930,87,ils_nodes
72336,91,ils_nodes
75443,87,ils_nodes
74801,87,ils_nodes
73136,90,ils_nodes
74714,88,ils_nodes
73490,91,ils_nodes
73791,89,ils_nodes
72981,90,ils_nodes
74714,89,ils_nodes
73979,87,ils_nodes
75297,85,ils_nodes
73953,91,ils_nodes
72811,89,ils_nodes
73883,84,ils_nodes
73363,89,ils_nodes
75187,90,ils_nodes
73430,87,ils_nodes
73645,87,ils_nodes
72399,89,ils_nodes
75190,89,ils_nodes
72835,89,ils_nodes
72806,90,ils_nodes
73365,90,ils_nodes
74262,86,ils_nodes
72828,90,ils_nodes
75670,89,ils_nodes
76189,86,ils_nodes
72456,89,ils_nodes
75651,86,ils_nodes
75256,88,ils_nodes
74010,87,ils_nodes
73467,88,ils_nodes
73105,87,ils_nodes
74747,90,ils_nodes
73980,88,ils_nodes
75445,87,ils_nodes
76566,85,ils_nodes
73528,89,ils_nodes
74736,89,ils_nodes
73493,88,ils_nodes
73798,91,ils_nodes
75210,88,ils_nodes
72382,87,ils_nodes
75314,85,ils_nodes
75916,88,ils_nodes
72116,89,ils_nodes
73750,89,ils_nodes
74228,86,ils_nodes
73708,87,ils_nodes
73638,88,ils_nodes
76052,88,ils_nodes
75257,85,ils_nodes
74769,88,ils_nodes
72235,91,ils_nodes
73803,88,ils_nodes
75054,87,ils_nodes
72483,90,ils_nodes
74313,87,ils_nodes
72255,91,ils_nodes
72851,89,ils_nodes
73901,89,ils_nodes
72006,89,ils_nodes
76549,84,ils_nodes
72018,91,ils_nodes
73718,89,ils_nodes
75451,86,ils_nodes
74009,88,ils_nodes
73772,89,ils_nodes
74260,87,ils_nodes
75078,90,ils_nodes
73970,89,ils_nodes
76656,86,ils_nodes
77362,84,ils_nodes
74014,89,ils_nodes
72455,92,ils_nodes
74167,86,ils_nodes
74944,86,ils_nodes
71956,92,ils_nodes
75442,86,ils_nodes
73317,87,ils_nodes
75393,89,ils_nodes
73935,88,ils_nodes
74321,90,ils_nodes
74659,88,ils_nodes
76740,86,ils_nodes
76306,84,ils_nodes
74311,87,ils_nodes
76842,84,ils_nodes
75833,86,ils_nodes
74077,91,ils_nodes
73018,91,ils_nodes
74521,88,ils_nodes
74739,88,ils_nodes
72926,92,ils_nodes
72132,95,ils_nodes
73672,90,ils_nodes
72917,89,ils_nodes
74904,87,ils_nodes
75639,87,ils_nodes
73330,88,ils_nodes
75350,87,ils_nodes
73593,88,ils_nodes
75578,87,ils_nodes
73498,90,ils_nodes
73077,89,ils_nodes
74864,87,ils_nodes
76786,87,ils_nodes
72931,89,ils_nodes
73395,88,ils_nodes
72309,90,ils_nodes
73364,91,ils_nodes
74396,89,ils_nodes
74687,89,ils_nodes
72659,90,ils_nodes
73440,88,ils_nodes
71769,89,ils_nodes
73699,86,ils_nodes
72324,88,ils_nodes
74474,86,ils_nodes
72025,92,ils_nodes
73936,88,ils_nodes
74465,92,ils_nodes
73597,92,ils_nodes
73263,89,ils_nodes
74422,87,ils_nodes
73402,87,ils_nodes
74603,88,ils_nodes
74744,88,ils_nodes
74497,89,ils_nodes
76330,85,ils_nodes
74722,85,ils_nodes
74810,89,ils_nodes
73134,90,ils_nodes
74967,87,ils_nodes
72407,89,ils_nodes
75319,86,ils_nodes
74302,87,ils_nodes
74895,87,ils_nodes
73692,88,ils_nodes
73430,88,ils_nodes
75519,88,ils_nodes
73859,91,ils_nodes
74298,89,ils_nodes
72367,90,ils_nodes
78125,85,ils_nodes
73300,90,ils_nodes
73564,92,ils_nodes
73751,86,ils_nodes
74420,86,ils_nodes
74398,86,ils_nodes
73419,92,ils_nodes
73788,90,ils_nodes
74630,87,ils_nodes
73750,91,ils_nodes
75385,87,ils_nodes
73182,90,ils_nodes
74880,86,ils_nodes
74730,86,ils_nodes
74198,86,ils_nodes
72293,87,ils_nodes
73189,91,ils_nodes
74308,84,ils_nodes
73018,88,ils_nodes
74865,87,ils_nodes
73811,91,ils_nodes
76052,87,ils_nodes
73852,88,ils_nodes
72747,90,ils_nodes
74152,89,ils_nodes
74068,90,ils_nodes
74200,89,ils_nodes
73234,84,ils_nodes
74329,90,ils_nodes
77171,87,ils_nodes
73729,86,ils_nodes
73359,89,ils_nodes
74350,85,ils_nodes
74940,89,ils_nodes
75540,85,ils_nodes
72494,89,ils_nodes
73386,91,ils_nodes
74004,88,ils_nodes
74248,89,ils_nodes
76414,87,ils_nodes
73463,92,ils_nodes
74213,91,ils_nodes
75048,85,ils_nodes
74495,88,ils_nodes
74527,91,ils_nodes
73710,86,ils_nodes
74965,90,ils_nodes
73331,91,ils_nodes
73827,88,ils_nodes
72353,88,ils_nodes
73623,91,ils_nodes
75073,87,ils_nodes
75719,86,ils_nodes
74118,86,ils_nodes
72313,88,ils_nodes
74373,88,ils_nodes
74064,90,ils_nodes
74780,88,ils_nodes
73019,90,ils_nodes
73200,89,ils_nodes
72288,92,ils_nodes
73107,90,ils_nodes
72924,88,ils_nodes
73265,92,ils_nodes
73144,90,ils_nodes
74109,87,ils_nodes
72134,88,ils_nodes
74116,89,ils_nodes
73925,85,ils_nodes
74298,88,ils_nodes
75386,87,ils_nodes
74961,86,ils_nodes
72185,89,ils_nodes
74797,86,ils_nodes
73488,89,ils_nodes
73608,87,ils_nodes
74912,86,ils_nodes
74123,90,ils_nodes
73185,88,ils_nodes
74064,89,ils_nodes
