objective,similarity,type
48096,83,ils_nodes
49542,81,ils_nodes
48882,85,ils_nodes
47111,82,ils_nodes
48425,83,ils_nodes
48544,80,ils_nodes
48760,82,ils_nodes
48881,81,ils_nodes
48119,83,ils_nodes
46968,84,ils_nodes
49586,79,ils_nodes
48692,81,ils_nodes
47688,88,ils_nodes
49995,83,ils_nodes
47997,81,ils_nodes
47517,86,ils_nodes
48055,88,ils_nodes
50336,82,ils_nodes
50513,80,ils_nodes
49219,83,ils_nodes
46632,88,ils_nodes
50593,86,ils_nodes
49771,85,ils_nodes
46867,86,ils_nodes
49216,82,ils_nodes
50604,84,ils_nodes
47144,84,ils_nodes
47606,85,ils_nodes
47882,86,ils_nodes
48186,88,ils_nodes
48437,81,ils_nodes
48655,78,ils_nodes
48756,82,ils_nodes
48076,86,ils_nodes
48403,84,ils_nodes
49214,84,ils_nodes
48146,82,ils_nodes
47975,82,ils_nodes
48350,83,ils_nodes
47860,88,ils_nodes
48877,82,ils_nodes
48200,87,ils_nodes
49199,84,ils_nodes
47507,86,ils_nodes
48068,84,ils_nodes
47794,88,ils_nodes
47350,84,ils_nodes
48337,86,ils_nodes
53054,77,ils_nodes
49962,86,ils_nodes
49145,82,ils_nodes
48572,82,ils_nodes
47888,87,ils_nodes
49069,80,ils_nodes
47926,81,ils_nodes
48629,80,ils_nodes
49164,83,ils_nodes
48657,85,ils_nodes
48447,87,ils_nodes
48793,88,ils_nodes
49028,84,ils_nodes
48670,80,ils_nodes
48368,82,ils_nodes
47389,84,ils_nodes
51123,85,ils_nodes
49323,83,ils_nodes
48736,86,ils_nodes
50074,81,ils_nodes
50353,79,ils_nodes
49309,83,ils_nodes
