objective,similarity,type
73134,51,best_edges
74967,46,best_edges
72407,44,best_edges
75319,47,best_edges
74302,52,best_edges
74895,53,best_edges
73692,55,best_edges
73430,52,best_edges
75519,45,best_edges
73859,53,best_edges
74298,46,best_edges
72367,57,best_edges
78125,43,best_edges
73300,56,best_edges
73564,49,best_edges
73751,49,best_edges
74420,49,best_edges
74398,57,best_edges
73419,50,best_edges
73788,46,best_edges
74630,53,best_edges
73750,50,best_edges
75385,50,best_edges
73182,51,best_edges
74880,44,best_edges
74730,53,best_edges
74198,52,best_edges
72293,60,best_edges
73189,57,best_edges
74308,51,best_edges
73018,53,best_edges
74865,54,best_edges
73811,46,best_edges
76052,51,best_edges
73852,54,best_edges
72747,56,best_edges
74152,45,best_edges
74068,46,best_edges
74200,55,best_edges
73234,52,best_edges
74329,48,best_edges
77171,46,best_edges
73729,50,best_edges
73359,59,best_edges
74350,49,best_edges
74940,49,best_edges
75540,53,best_edges
72494,56,best_edges
73386,55,best_edges
74004,60,best_edges
74248,53,best_edges
76414,49,best_edges
73463,43,best_edges
74213,53,best_edges
75048,53,best_edges
74495,46,best_edges
74527,46,best_edges
73710,56,best_edges
74965,48,best_edges
73331,53,best_edges
73827,51,best_edges
72353,63,best_edges
73623,57,best_edges
75073,52,best_edges
75719,49,best_edges
74118,54,best_edges
72313,53,best_edges
74373,45,best_edges
74064,53,best_edges
74780,46,best_edges
73019,49,best_edges
73200,45,best_edges
72288,59,best_edges
73107,54,best_edges
72924,53,best_edges
73265,53,best_edges
73144,51,best_edges
74109,51,best_edges
72134,57,best_edges
74116,48,best_edges
73925,55,best_edges
74298,46,best_edges
75386,49,best_edges
74961,48,best_edges
72185,63,best_edges
74797,54,best_edges
73488,45,best_edges
73608,54,best_edges
74912,49,best_edges
74123,52,best_edges
73185,57,best_edges
74064,53,best_edges
72955,50,best_edges
72904,53,best_edges
75490,50,best_edges
74750,46,best_edges
72598,48,best_edges
73728,50,best_edges
73273,55,best_edges
73702,51,best_edges
74037,58,best_edges
72504,48,best_edges
73482,46,best_edges
72264,61,best_edges
74634,48,best_edges
73209,55,best_edges
71470,57,best_edges
73295,50,best_edges
73838,51,best_edges
75198,49,best_edges
72287,50,best_edges
74604,41,best_edges
72597,54,best_edges
75613,49,best_edges
74912,44,best_edges
76606,43,best_edges
73621,51,best_edges
73791,47,best_edges
72367,60,best_edges
74238,48,best_edges
73690,46,best_edges
73707,48,best_edges
73348,56,best_edges
72385,59,best_edges
73960,52,best_edges
74289,51,best_edges
75027,50,best_edges
73082,63,best_edges
74174,54,best_edges
