objective,similarity,type
72828,47.0831,avg_edges
75670,42.6246,avg_edges
76189,43.0731,avg_edges
72456,48.005,avg_edges
75651,43.3704,avg_edges
75256,43.1291,avg_edges
74010,45.0901,avg_edges
73467,43.7217,avg_edges
73105,46.979,avg_edges
74747,43.2903,avg_edges
73980,45.9119,avg_edges
75445,43.6517,avg_edges
76566,43.2933,avg_edges
73528,46.2262,avg_edges
74736,44.5205,avg_edges
73493,44.8639,avg_edges
73798,46.2032,avg_edges
75210,40.7177,avg_edges
72382,45.1632,avg_edges
75314,44.0811,avg_edges
75916,40.5756,avg_edges
72116,47.2022,avg_edges
73750,47.5325,avg_edges
74228,43.2673,avg_edges
73708,44.1742,avg_edges
73638,46.6997,avg_edges
76052,44.2743,avg_edges
75257,43.3173,avg_edges
74769,42.7938,avg_edges
72235,45.7347,avg_edges
73803,45.1982,avg_edges
75054,42.4164,avg_edges
72483,48.9279,avg_edges
74313,45.8769,avg_edges
72255,48.1722,avg_edges
72851,44.6827,avg_edges
73901,43.5546,avg_edges
72006,50.2142,avg_edges
76549,43.7688,avg_edges
72018,48.7187,avg_edges
73718,45.8589,avg_edges
75451,43.6737,avg_edges
74009,43.0881,avg_edges
73772,45.7377,avg_edges
74260,43.8999,avg_edges
75078,47.7297,avg_edges
73970,44.982,avg_edges
76656,40.2713,avg_edges
77362,39.3413,avg_edges
74014,44.6466,avg_edges
72455,45.2432,avg_edges
74167,44.2402,avg_edges
74944,44.5536,avg_edges
71956,46.8809,avg_edges
75442,42.3363,avg_edges
73317,46.7608,avg_edges
75393,42.3954,avg_edges
73935,44.8689,avg_edges
74321,45.4144,avg_edges
74659,44.8569,avg_edges
76740,40.4434,avg_edges
76306,43.8619,avg_edges
74311,44.3103,avg_edges
76842,45.3443,avg_edges
75833,41.8829,avg_edges
74077,44.9019,avg_edges
73018,46.1802,avg_edges
74521,44.5045,avg_edges
74739,44.1702,avg_edges
72926,47.8448,avg_edges
72132,47.9449,avg_edges
73672,46.2172,avg_edges
72917,44.4905,avg_edges
74904,45.2412,avg_edges
75639,43.7858,avg_edges
73330,47.2382,avg_edges
75350,42.4635,avg_edges
73593,45.7968,avg_edges
75578,43.9439,avg_edges
73498,45.3894,avg_edges
73077,45.5926,avg_edges
74864,44.5856,avg_edges
76786,40.4214,avg_edges
72931,45.7868,avg_edges
73395,45.7668,avg_edges
72309,45.2222,avg_edges
73364,43.7287,avg_edges
74396,42.8669,avg_edges
74687,44.7157,avg_edges
72659,47.004,avg_edges
73440,44.7357,avg_edges
71769,49.995,avg_edges
73699,45.7718,avg_edges
72324,47.5876,avg_edges
74474,45.1902,avg_edges
72025,47.7377,avg_edges
73936,47.3013,avg_edges
74465,44.4575,avg_edges
73597,47.6256,avg_edges
73263,44.4695,avg_edges
74422,46.6166,avg_edges
73402,45.1662,avg_edges
74603,42.8969,avg_edges
74744,45.2773,avg_edges
74497,45.7287,avg_edges
76330,42.1241,avg_edges
74722,44.8929,avg_edges
74810,45.3814,avg_edges
73134,45.7467,avg_edges
74967,38.5546,avg_edges
72407,45.5435,avg_edges
75319,43.8629,avg_edges
74302,44.9249,avg_edges
74895,44.8879,avg_edges
73692,44.986,avg_edges
73430,45.8699,avg_edges
75519,41.4975,avg_edges
73859,43.6426,avg_edges
74298,44.6386,avg_edges
72367,47.4434,avg_edges
78125,40.0931,avg_edges
73300,44.5005,avg_edges
73564,46.1171,avg_edges
73751,42.8969,avg_edges
74420,43.3714,avg_edges
74398,45.3403,avg_edges
73419,45.4995,avg_edges
73788,44.6707,avg_edges
74630,43.3373,avg_edges
73750,45.6356,avg_edges
75385,44.9119,avg_edges
73182,46.3884,avg_edges
74880,42.1201,avg_edges
74730,43.0721,avg_edges
74198,46.2082,avg_edges
72293,48.1471,avg_edges
73189,48.3043,avg_edges
74308,46.995,avg_edges
73018,45.4555,avg_edges
74865,41.5055,avg_edges
73811,43.8428,avg_edges
76052,42.0931,avg_edges
73852,47.1562,avg_edges
72747,46.2563,avg_edges
74152,44.1171,avg_edges
74068,45.7628,avg_edges
74200,44.5475,avg_edges
73234,46.3604,avg_edges
74329,43.6547,avg_edges
77171,43.5586,avg_edges
73729,46.1952,avg_edges
73359,44.6787,avg_edges
74350,43.5175,avg_edges
74940,41.965,avg_edges
75540,42.4484,avg_edges
72494,48.6016,avg_edges
73386,47.2422,avg_edges
74004,45.8819,avg_edges
74248,44.6466,avg_edges
76414,39.972,avg_edges
73463,44.2583,avg_edges
74213,46.8098,avg_edges
75048,44.0851,avg_edges
74495,43.2112,avg_edges
74527,45.7808,avg_edges
73710,44.7447,avg_edges
74965,44.1441,avg_edges
73331,47.0931,avg_edges
73827,43.1291,avg_edges
72353,48.3173,avg_edges
73623,47.8929,avg_edges
75073,44.8328,avg_edges
75719,43.3954,avg_edges
74118,45.3023,avg_edges
72313,47.2743,avg_edges
74373,44.6587,avg_edges
74064,46.3083,avg_edges
74780,42.7878,avg_edges
73019,47.964,avg_edges
73200,44.0841,avg_edges
72288,49.02,avg_edges
73107,45.1662,avg_edges
72924,47.9029,avg_edges
73265,44.1191,avg_edges
73144,45.957,avg_edges
74109,44.5025,avg_edges
72134,47.8468,avg_edges
74116,44.1682,avg_edges
73925,45.5766,avg_edges
74298,43.4545,avg_edges
75386,43.6917,avg_edges
74961,43.7297,avg_edges
72185,50.1892,avg_edges
74797,46.6496,avg_edges
73488,44.9209,avg_edges
73608,44.3624,avg_edges
74912,42.4014,avg_edges
74123,45.7898,avg_edges
73185,47.2372,avg_edges
74064,46.4364,avg_edges
72955,49.1832,avg_edges
72904,45.0511,avg_edges
75490,41.8849,avg_edges
74750,39.5035,avg_edges
72598,43.4675,avg_edges
73728,42.025,avg_edges
73273,47.4985,avg_edges
73702,43.5646,avg_edges
74037,45.1331,avg_edges
72504,45.973,avg_edges
73482,45.1161,avg_edges
72264,49.7898,avg_edges
74634,44.7437,avg_edges
73209,47.6697,avg_edges
71470,48.5996,avg_edges
73295,43.6567,avg_edges
73838,46.7237,avg_edges
